datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data010-001.json,ycoordinate,67,true,9,34924,34924,894250,34924,64.08358001708984,2.678594877,0.0468655,0.003977542,0.9997762616752929,0.9997762616752929
data/data010-002.json,ycoordinate,67,true,9,29102,29102,767522,31866,59.769004821777344,2.037642876,0.003278791,0.003553375,0.9999887713593838,0.9999887713593838
data/data010-003.json,ycoordinate,66,true,9,36455,36455,1076166,38282,69.81830596923828,1.812485709,0.004204916,0.003985292,0.9999896510444416,0.9999896510444416
data/data010-004.json,ycoordinate,71,true,8,57874,57874,2894304,57874,162.60228729248047,6.02031842,0.011543,0.007178625,0.9999969667696367,0.9999969667696367
data/data010-005.json,ycoordinate,72,true,9,35117,35117,4261740,35117,208.57129669189453,5.240937503,0.009166541,0.004289583,0.9998988594481606,0.9998988594481606
data/data010-006.json,ycoordinate,72,true,8,61355,61355,1798720,61355,126.54718780517578,6.235647878,0.007537917,0.011407708,0.9998997688073613,0.9998997688073613
data/data010-007.json,ycoordinate,70,true,9,41671,41671,1760906,41671,125.92121124267578,4.170577419,0.00973125,0.00462025,0.9998970612098881,0.9998970612098881
data/data010-008.json,ycoordinate,69,true,8,47782,47782,1937712,47782,130.29476165771484,3.527783793,0.010271542,0.00563175,0.9998978902837236,0.9998978902837236
data/data010-009.json,ycoordinate,64,true,8,18827,18827,1681190,22439,122.00125885009766,1.545174959,0.002112542,0.00189775,0.9989957891597232,0.9989957891597232
data/data010-010.json,ycoordinate,69,true,8,31186,31186,1304072,31186,110.56368255615234,2.790819792,0.00828325,0.003333583,0.9999647313387886,0.9999647313387886
data/data010-011.json,ycoordinate,70,true,9,57001,57001,2202410,57001,139.05255889892578,5.163588794,0.006667458,0.010501083,0.9999988524601983,0.9999988524601983
data/data010-012.json,ycoordinate,73,true,7,57087,57087,2547846,57087,151.64012908935547,5.493176002,0.006908208,0.009121667,0.999995992850208,0.999995992850208
data/data010-013.json,ycoordinate,71,true,8,44640,44640,2239202,80460,141.4030990600586,5.170937503,0.005290083,0.005033125,0.9999886745950177,0.9999886745950177
data/data010-014.json,ycoordinate,70,true,8,34089,34089,1594320,35386,119.22891998291016,2.721265876,0.003816625,0.00364175,0.9998877426412242,0.9998877426412242
data/data010-015.json,ycoordinate,67,true,8,21310,21310,511000,22679,35.32939910888672,1.230943375,0.002326542,0.002223459,0.9999581569468334,0.9999581569468334
data/data010-016.json,ycoordinate,68,true,8,42570,42570,1077188,43765,69.75983428955078,2.451014502,0.004827041,0.004649708,0.9997995805239421,0.9997995805239421
data/data010-017.json,ycoordinate,69,true,9,38784,38784,2027648,38784,133.39168548583984,3.652278669,0.004370833,0.0087395,0.9999879356509344,0.9999879356509344
data/data010-018.json,ycoordinate,64,true,7,19246,19246,871766,21049,63.304725646972656,1.47522575,0.002258042,0.002020375,0.9999887880077235,0.9999887880077235
data/data010-019.json,ycoordinate,70,true,7,31471,31471,3203970,31471,172.75507354736328,4.510880668,0.003463167,0.007903542,0.9989978928310582,0.9989978928310582
data/data010-020.json,ycoordinate,71,true,8,76205,76205,2788016,76205,160.96288299560547,6.543112169,0.009040667,0.010996334,0.998999686295167,0.998999686295167
data/data010-021.json,ycoordinate,66,true,9,25555,25555,659190,27888,56.28192901611328,1.613448668,0.003005292,0.00278375,0.9999877583364133,0.9999877583364133
data/data010-022.json,ycoordinate,70,true,7,40067,40067,1424668,40067,114.1050796508789,2.921423793,0.009159417,0.004224708,0.9999786974854281,0.9999786974854281
