datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data015-001.json,xcoordinate,35,true,7,473,473,18396,2057,10.648307800292969,0.622871917,0.035293083,4.4375e-5,0.97595123942345,0.97595123942345
data/data015-002.json,xcoordinate,33,true,7,508,508,24528,813,10.843284606933594,0.104934042,6.3e-5,5.0375e-5,0.9767978587440194,0.9767978587440194
data/data015-003.json,xcoordinate,30,true,6,336,336,13286,666,10.476203918457031,0.060949583,4.4291e-5,3.3709e-5,0.8853558433820944,0.8853558433820944
data/data015-004.json,xcoordinate,35,true,6,655,655,17374,1002,10.619041442871094,0.084499417,8.2167e-5,7.4708e-5,0.8987237305947054,0.8987237305947054
data/data015-005.json,xcoordinate,31,true,6,287,287,12264,1988,10.447013854980469,0.047544833,4.3375e-5,2.8167e-5,0.9823870341526899,0.9823870341526899
data/data015-006.json,xcoordinate,33,true,8,368,368,26572,726,10.919395446777344,0.102266125,4.4583e-5,3.6541e-5,0.9920813437244141,0.9920813437244141
data/data015-007.json,xcoordinate,31,true,6,372,372,18396,675,10.642143249511719,0.081293458,4.5917e-5,3.7292e-5,0.9869442742720191,0.9869442742720191
data/data015-008.json,xcoordinate,32,true,7,205,205,12264,421,10.449043273925781,0.056060459,2.8041e-5,2.1375e-5,0.7820549936938891,0.7820549936938891
data/data015-009.json,xcoordinate,34,true,5,385,385,18396,852,10.646278381347656,0.05709775,4.5125e-5,3.6709e-5,0.9550566354167064,0.9550566354167064
data/data015-010.json,xcoordinate,32,true,6,302,302,15330,629,10.550514221191406,0.055088542,3.5333e-5,2.9292e-5,0.8960119304992695,0.8960119304992695
data/data015-011.json,xcoordinate,33,true,6,758,758,38836,1265,11.307701110839844,0.093969167,9.3458e-5,7.8458e-5,0.8789809737169954,0.8789809737169954
data/data015-012.json,xcoordinate,33,true,7,196,196,9198,734,10.353507995605469,0.058914458,3.4208e-5,2.1167e-5,0.9245513242507127,0.9245513242507127
data/data015-013.json,xcoordinate,33,true,6,582,582,17374,1089,10.611076354980469,0.079900584,7.1167e-5,5.975e-5,0.9788531278608285,0.9788531278608285
data/data015-014.json,xcoordinate,33,true,6,266,266,11242,1041,10.413993835449219,0.059768083,3.6209e-5,2.825e-5,0.9743202594407689,0.9743202594407689
data/data015-015.json,xcoordinate,32,true,7,577,577,18396,1941,10.642219543457031,0.089027166,6.8083e-5,5.8958e-5,0.8772475967830174,0.8772475967830174
