datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data010-001.json,angles_from_center,67,true,9,27069,27069,560056,27069,36.99004364013672,2.08169046,0.046599708,0.00304975,0.9997762616752928,0.9997762616752928
data/data010-002.json,angles_from_center,67,true,9,24867,24867,485450,25260,34.259849548339844,1.057114,0.002665125,0.002489041,0.9999887713593841,0.9999887713593841
data/data010-003.json,angles_from_center,66,true,10,50112,50112,841106,50112,62.38977813720703,1.973150459,0.009866125,0.005517208,0.9999896510444416,0.9999896510444416
data/data010-004.json,angles_from_center,71,true,8,102015,102015,1783390,102015,126.36788177490234,4.406495461,0.011989334,0.01474625,0.9999969667696365,0.9999969667696365
data/data010-005.json,angles_from_center,72,true,8,36004,36004,1092518,38920,70.78702545166016,2.927979418,0.003996708,0.00382975,0.9998988594481604,0.9998988594481604
data/data010-006.json,angles_from_center,72,true,8,90011,90011,1802808,90011,126.50214385986328,4.377165627,0.011252542,0.014300416,0.9998997688073614,0.9998997688073614
data/data010-007.json,angles_from_center,70,true,9,62151,62151,2174816,62151,139.18033599853516,4.726290168,0.012646375,0.007835042,0.9998970612098879,0.9998970612098879
data/data010-008.json,angles_from_center,69,true,8,51502,51502,1191652,71965,73.7896957397461,3.274915252,0.00598875,0.005839125,0.9998978902837234,0.9998978902837234
data/data010-009.json,angles_from_center,64,true,8,23064,23064,1060836,23064,69.55103302001953,1.371750918,0.002539708,0.006522583,0.9989957891597234,0.9989957891597234
data/data010-010.json,angles_from_center,69,true,8,32062,32062,649992,33431,56.010948181152344,1.921947626,0.003569833,0.003427667,0.9999647313387884,0.9999647313387884
data/data010-011.json,angles_from_center,70,true,9,52931,52931,1485988,52931,115.5094985961914,3.363352876,0.010413542,0.006137125,0.9999988524601984,0.9999988524601984
data/data010-012.json,angles_from_center,73,true,7,45041,45041,1097628,46824,70.48616790771484,2.411629168,0.005356042,0.005432292,0.999995992850208,0.999995992850208
data/data010-013.json,angles_from_center,71,true,8,76244,76244,1792588,76244,126.07268524169922,4.719022878,0.013424875,0.008495833,0.9999886745950176,0.9999886745950176
data/data010-014.json,angles_from_center,70,true,8,39654,39654,644882,39654,55.78070831298828,1.940703376,0.008844708,0.004209875,0.9998877426412243,0.9998877426412243
data/data010-015.json,angles_from_center,67,true,8,20598,20598,331128,22062,21.04180145263672,0.919187209,0.002323916,0.0021245,0.9999581569468335,0.9999581569468335
data/data010-016.json,angles_from_center,68,true,8,57473,57473,1182454,58939,73.4520034790039,2.388756793,0.006617,0.006645,0.9997995805239421,0.9997995805239421
data/data010-017.json,angles_from_center,69,true,9,58942,58942,1028132,59307,68.1812973022461,2.442338001,0.006722542,0.006269291,0.9999879356509344,0.9999879356509344
data/data010-018.json,angles_from_center,64,true,7,19851,19851,389382,22279,31.190223693847656,1.182168,0.002261084,0.002014791,0.9999887880077233,0.9999887880077233
data/data010-019.json,angles_from_center,70,true,7,63160,63160,2500834,64373,149.27021026611328,3.859511168,0.008163875,0.007850375,0.9989978928310582,0.9989978928310582
data/data010-020.json,angles_from_center,71,true,8,124950,124950,2851380,124950,162.78325653076172,8.616237421,0.014784041,0.017383459,0.9989996862951669,0.9989996862951669
data/data010-021.json,angles_from_center,66,true,9,34377,34377,431284,36667,32.568031311035156,1.387060876,0.003684,0.003496959,0.9999877583364133,0.9999877583364133
data/data010-022.json,angles_from_center,70,true,7,48583,48583,994406,49390,67.24488067626953,2.307292709,0.005585625,0.005357875,0.9999786974854276,0.9999786974854276
data/data010-023.json,angles_from_center,71,true,8,39440,39440,732774,39440,58.483238220214844,1.988228501,0.004368708,0.0086295,0.9998984891640231,0.9998984891640231
data/data010-024.json,angles_from_center,66,true,8,50032,50032,541660,52632,36.174110412597656,1.619879876,0.006050625,0.005646041,0.9998779508032093,0.9998779508032093
data/data010-025.json,angles_from_center,68,true,7,31149,31149,547792,31149,36.31665802001953,1.562285042,0.008883625,0.003408792,0.998979710633843,0.998979710633843
data/data010-026.json,angles_from_center,72,true,9,87804,87804,1778280,88267,125.45209503173828,3.862079751,0.010926042,0.010442791,0.999897449990008,0.999897449990008
data/data010-027.json,angles_from_center,73,true,9,28018,28018,827820,32355,61.914146423339844,1.76188696,0.003084458,0.002907916,0.9999866334705036,0.9999866334705036
data/data010-028.json,angles_from_center,68,true,8,15611,15611,513044,22959,35.21613311767578,1.155109042,0.001725833,0.001563416,0.9997787871079911,0.9997787871079911
data/data010-029.json,angles_from_center,67,true,7,50125,50125,927976,52437,65.11968231201172,2.140232208,0.006114291,0.006166,0.9997878073443639,0.9997878073443639
data/data010-030.json,angles_from_center,70,true,9,52120,52120,1677102,72620,121.71668243408203,2.966540293,0.006236208,0.006439458,0.9999797718426383,0.9999797718426383
data/data010-031.json,angles_from_center,69,true,8,31154,31154,764456,36466,59.495811462402344,1.743008584,0.003485917,0.003231458,0.999865979339476,0.999865979339476
data/data010-032.json,angles_from_center,68,true,8,13304,13304,333172,23400,21.10431671142578,0.816416959,0.00161975,0.00139225,0.9997676727616077,0.9997676727616077
data/data010-033.json,angles_from_center,67,true,8,25779,25779,748104,45931,58.89263153076172,1.487272126,0.00278675,0.002635375,0.9998878190124098,0.9998878190124098
data/data010-034.json,angles_from_center,69,true,8,41391,41391,955570,41391,65.86510467529297,2.286210168,0.004522666,0.008317958,0.9998875733201877,0.9998875733201877
data/data010-035.json,angles_from_center,65,true,8,14729,14729,410844,15182,31.865440368652344,1.151873459,0.001649209,0.001497709,0.9995979926623431,0.9995979926623431
data/data010-036.json,angles_from_center,68,true,9,28485,28485,1052660,31397,69.03791046142578,2.059778917,0.003155417,0.003082584,0.9999666842593025,0.9999666842593025
data/data010-037.json,angles_from_center,70,true,9,79847,79847,2092034,79847,135.34296417236328,5.25858992,0.009499709,0.011865958,0.9999978428498154,0.9999978428498154
data/data010-038.json,angles_from_center,67,true,8,34268,34268,753214,34452,59.441307067871094,2.373975585,0.003751917,0.003587041,0.9998889538279371,0.9998889538279371
data/data010-039.json,angles_from_center,72,true,8,73900,73900,1939756,73900,130.44727325439453,3.67008071,0.012894917,0.0083455,0.9999888125181633,0.9999888125181633
data/data010-040.json,angles_from_center,69,true,7,25803,25803,721532,26095,58.293968200683594,1.799601042,0.002803,0.002695958,0.9999768423974033,0.9999768423974033
data/data010-041.json,angles_from_center,71,true,8,47448,47448,968856,47448,66.31603240966797,1.996077376,0.005597,0.008830833,0.9999986077358807,0.9999986077358807
data/data010-042.json,angles_from_center,65,true,7,26647,26647,1118068,49498,71.16854095458984,2.098892001,0.002931916,0.002709209,0.999796234632874,0.999796234632874
data/data010-043.json,angles_from_center,70,true,9,29477,29477,1074122,29756,69.98273468017578,2.165109959,0.00339475,0.003146,0.9999975670536864,0.9999975670536864
data/data010-044.json,angles_from_center,73,true,8,25492,25492,681674,26299,56.93022918701172,1.912682751,0.002768167,0.002576,0.9989777943556567,0.9989777943556567
data/data010-045.json,angles_from_center,68,false,10,32828,33461,540638,34443,36.170387268066406,1.551440667,0.00361625,0.003342708,0.9989998563913634,0.9989998563913634
data/data010-046.json,angles_from_center,70,true,8,40181,40181,497714,40181,34.88861846923828,1.470855918,0.00925675,0.004312501,0.9998965091956833,0.9998965091956833
data/data010-047.json,angles_from_center,66,true,7,29656,29656,626486,33344,38.85712432861328,1.361228917,0.003253834,0.003035083,0.9999409017207423,0.9999409017207423
data/data010-048.json,angles_from_center,70,true,9,69497,69497,1844710,69497,127.65894317626953,3.786601085,0.013587125,0.007933416,0.9999807762250535,0.9999807762250535
data/data010-049.json,angles_from_center,73,true,8,59133,59133,1151794,59331,72.57244110107422,3.156742959,0.006894875,0.006544542,0.9999879659143722,0.9999879659143722
