datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data010-001.json,xcoordinate,67,true,9,33517,33517,1078210,33517,69.78511810302734,3.527683751,0.047761625,0.003697208,0.9997762616752928,0.9997762616752928
data/data010-002.json,xcoordinate,67,true,9,48111,48111,780808,50292,59.92095184326172,1.749858168,0.005703333,0.005454416,0.9999887713593839,0.9999887713593839
data/data010-003.json,xcoordinate,66,true,9,38303,38303,1205960,49889,74.2421646118164,2.11770496,0.004419,0.004172792,0.9999896510444415,0.9999896510444415
data/data010-004.json,xcoordinate,71,true,8,85895,85895,1745576,85895,124.04869842529297,5.044749086,0.0161655,0.010380416,0.9999969667696365,0.9999969667696365
data/data010-005.json,xcoordinate,72,true,9,37664,37664,1617826,41838,120.1424331665039,3.982571335,0.004314375,0.0039945,0.9998988594481604,0.9998988594481604
data/data010-006.json,xcoordinate,72,true,8,72814,72814,1453284,72814,114.52625274658203,3.930743376,0.008375084,0.009977542,0.9998997688073611,0.9998997688073611
data/data010-007.json,xcoordinate,70,true,9,55614,55614,740950,55614,59.06299591064453,3.126698168,0.006567333,0.009833917,0.9998970612098875,0.9998970612098875
data/data010-008.json,xcoordinate,69,true,8,42000,42000,1697542,42000,122.55779266357422,3.666673835,0.004712416,0.009024,0.9998978902837233,0.9998978902837233
data/data010-009.json,xcoordinate,64,true,8,24220,24220,422086,25490,32.148231506347656,1.151958084,0.002678875,0.002500125,0.9989957891597234,0.9989957891597234
data/data010-010.json,xcoordinate,69,true,8,47820,47820,893228,47820,63.831809997558594,2.41114821,0.005396959,0.00899625,0.9999647313387885,0.9999647313387885
data/data010-011.json,xcoordinate,70,true,9,47354,47354,705180,47354,41.429298400878906,2.367938668,0.010023875,0.005399333,0.9999988524601985,0.9999988524601985
data/data010-012.json,xcoordinate,73,true,7,59588,59588,1910118,59588,129.94628143310547,5.27587471,0.006658208,0.009472875,0.9999959928502081,0.9999959928502081
data/data010-013.json,xcoordinate,71,true,8,58613,58613,1862084,58613,128.04717254638672,3.044103835,0.006785458,0.009132458,0.9999886745950176,0.9999886745950176
data/data010-014.json,xcoordinate,70,true,8,30342,30342,1109892,32438,71.1652603149414,2.17376096,0.003370833,0.003106458,0.9998877426412242,0.9998877426412242
data/data010-015.json,xcoordinate,67,true,8,25409,25409,639772,26619,55.57555389404297,1.509177459,0.002886667,0.002666416,0.9999581569468333,0.9999581569468333
data/data010-016.json,xcoordinate,68,true,8,30337,30337,463988,32032,33.59455108642578,1.231358751,0.00329875,0.003152958,0.9997995805239421,0.9997995805239421
data/data010-017.json,xcoordinate,69,true,9,65066,65066,1582056,65066,118.72530364990234,3.815705709,0.012176208,0.007416084,0.9999879356509344,0.9999879356509344
data/data010-018.json,xcoordinate,64,true,7,33222,33222,638750,35356,39.278480529785156,1.374120459,0.003621333,0.003458708,0.9999887880077234,0.9999887880077234
data/data010-019.json,xcoordinate,70,true,7,65431,65431,2747136,66508,157.26871490478516,5.030449711,0.00817175,0.007823584,0.998997892831058,0.998997892831058
