datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data010-001.json,ycoordinate,67,true,9,34924,34924,485450,34924,34.261802673339844,2.241545084,0.050388459,0.003855,0.9997762616752929,0.9997762616752929
data/data010-002.json,ycoordinate,67,true,9,29102,29102,620354,31866,38.689414978027344,1.369198917,0.003086208,0.003040291,0.9999887713593838,0.9999887713593838
data/data010-003.json,ycoordinate,66,true,10,36455,36455,481362,36455,34.15247344970703,1.428643042,0.004037417,0.009092875,0.9999896510444416,0.9999896510444416
data/data010-004.json,ycoordinate,71,true,8,57874,57874,1935668,57874,130.96099090576172,4.658506336,0.0126405,0.0072095,0.9999969667696367,0.9999969667696367
data/data010-005.json,ycoordinate,72,true,8,35117,35117,1039374,35117,68.43314361572266,3.25787196,0.003792458,0.007895083,0.9998988594481606,0.9998988594481606
data/data010-006.json,ycoordinate,72,true,8,61355,61355,1335754,61355,110.8422622680664,3.90859946,0.012122334,0.007023084,0.9998997688073613,0.9998997688073613
data/data010-007.json,ycoordinate,70,true,9,41671,41671,1054704,42515,69.04581451416016,2.798816709,0.004596917,0.004338458,0.9998970612098881,0.9998970612098881
data/data010-008.json,ycoordinate,69,true,8,47782,47782,1181432,61133,73.43062591552734,2.825382959,0.005424417,0.005128791,0.9998978902837236,0.9998978902837236
data/data010-009.json,ycoordinate,64,true,8,18827,18827,620354,21345,38.743873596191406,1.157636333,0.001996084,0.001840208,0.9989957891597232,0.9989957891597232
data/data010-010.json,ycoordinate,69,true,8,31186,31186,967834,31395,66.57958221435547,2.31466146,0.003257916,0.00310525,0.9999647313387886,0.9999647313387886
data/data010-011.json,ycoordinate,70,true,9,57001,57001,2615298,57001,153.20819854736328,4.693040627,0.007624334,0.010422875,0.9999988524601983,0.9999988524601983
data/data010-012.json,ycoordinate,73,true,7,57087,57087,1780324,57487,125.14937591552734,4.193317668,0.006500417,0.006375041,0.999995992850208,0.999995992850208
data/data010-013.json,ycoordinate,71,true,8,44640,44640,1562638,44640,118.64986419677734,4.411888669,0.005311875,0.009493,0.9999886745950177,0.9999886745950177
data/data010-014.json,ycoordinate,70,true,8,34089,34089,803292,36941,60.883399963378906,2.142556168,0.003677542,0.003531125,0.9998877426412242,0.9998877426412242
data/data010-015.json,ycoordinate,67,true,8,21310,21310,473186,21310,33.771934509277344,1.135104458,0.002299917,0.006962042,0.9999581569468334,0.9999581569468334
data/data010-016.json,ycoordinate,68,true,8,42570,42570,721532,42570,58.26459503173828,1.945547251,0.009763084,0.004406334,0.9997995805239421,0.9997995805239421
data/data010-017.json,ycoordinate,69,true,9,38784,38784,1414448,45520,81.14046478271484,3.212157877,0.004279667,0.003995333,0.9999879356509344,0.9999879356509344
data/data010-018.json,ycoordinate,64,true,7,19246,19246,645904,21284,39.43061065673828,1.319504334,0.002066125,0.001929459,0.9999887880077235,0.9999887880077235
data/data010-019.json,ycoordinate,70,true,7,31471,31471,2201388,32335,139.7381362915039,3.646332793,0.003333833,0.003189917,0.9989978928310582,0.9989978928310582
data/data010-020.json,ycoordinate,71,true,8,76205,76205,2227960,76205,140.05773162841797,6.666136254,0.014379125,0.008427625,0.998999686295167,0.998999686295167
data/data010-021.json,ycoordinate,66,true,9,25555,25555,414932,25555,31.900550842285156,1.230369959,0.002736459,0.007327125,0.9999877583364133,0.9999877583364133
data/data010-022.json,ycoordinate,70,true,7,40067,40067,1326556,40693,78.3169937133789,2.552108002,0.004367625,0.004228167,0.9999786974854281,0.9999786974854281
data/data010-023.json,ycoordinate,71,true,8,33376,33376,632618,37013,39.072166442871094,1.816570584,0.003670958,0.003345959,0.9998984891640229,0.9998984891640229
data/data010-024.json,ycoordinate,66,true,8,38275,38275,470120,38676,33.746559143066406,1.353195959,0.004308458,0.004028417,0.9998779508032088,0.9998779508032088
data/data010-025.json,ycoordinate,68,true,7,36402,36402,429240,38728,32.42957305908203,1.332152209,0.003793292,0.003608208,0.9989797106338427,0.9989797106338427
data/data010-026.json,ycoordinate,72,true,9,56310,56310,1617826,56310,119.8904800415039,4.120154252,0.006413708,0.010289458,0.9998974499900081,0.9998974499900081
data/data010-027.json,ycoordinate,73,true,9,37166,37166,1693454,37166,122.62462615966797,3.632495834,0.009648459,0.00402475,0.9999866334705039,0.9999866334705039
data/data010-028.json,ycoordinate,68,true,8,23713,23713,1374590,23849,79.9130630493164,1.829183334,0.002496333,0.002318458,0.9997787871079913,0.9997787871079913
data/data010-029.json,ycoordinate,67,true,7,28260,28260,1216180,54082,74.29662322998047,1.865618001,0.002998917,0.002902959,0.9997878073443637,0.9997878073443637
data/data010-030.json,ycoordinate,70,true,9,39002,39002,1214136,57964,74.63285064697266,2.34771071,0.004339667,0.004027166,0.999979771842638,0.999979771842638
data/data010-031.json,ycoordinate,69,true,8,27006,27006,723576,28712,58.211875915527344,1.519326875,0.002936417,0.002695208,0.9998659793394762,0.9998659793394762
data/data010-032.json,ycoordinate,68,true,8,13118,13118,416976,13538,31.88306427001953,0.928960126,0.001466292,0.001350291,0.9997676727616076,0.9997676727616076
data/data010-033.json,ycoordinate,67,true,8,32631,32631,632618,56250,39.110923767089844,1.662316501,0.003504,0.003293333,0.9998878190124094,0.9998878190124094
data/data010-034.json,ycoordinate,69,true,8,41005,41005,977032,41439,66.67110443115234,1.954227667,0.004398417,0.004266041,0.999887573320188,0.999887573320188
data/data010-035.json,ycoordinate,65,true,8,18601,18601,542682,18757,36.05095672607422,1.154449417,0.002059917,0.001856875,0.9995979926623426,0.9995979926623426
data/data010-036.json,ycoordinate,68,true,9,31250,31250,782852,31250,60.16315460205078,1.705549126,0.008377792,0.0034565,0.9999666842593028,0.9999666842593028
data/data010-037.json,ycoordinate,70,true,9,72281,72281,1829380,72574,127.6672134399414,4.903027169,0.00781925,0.00765925,0.9999978428498154,0.9999978428498154
data/data010-038.json,ycoordinate,67,true,8,23943,23943,494648,23943,34.59160614013672,1.598870584,0.006897041,0.002423,0.999888953827937,0.999888953827937
data/data010-039.json,ycoordinate,72,true,8,93687,93687,1364370,93687,79.5289077758789,3.672933626,0.010638417,0.012947958,0.9999888125181636,0.9999888125181636
data/data010-040.json,ycoordinate,69,true,7,31314,31314,663278,31314,40.02617645263672,1.619987667,0.008213042,0.003138708,0.9999768423974033,0.9999768423974033
data/data010-041.json,ycoordinate,71,true,8,42549,42549,848260,44358,62.27666473388672,2.123901333,0.004586625,0.004379625,0.9999986077358808,0.9999986077358808
