datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data015-001.json,origin,35,true,7,332,332,14308,1582,10.517570495605469,0.611135375,0.035447542,4.1917e-5,0.97595123942345,0.97595123942345
data/data015-002.json,origin,33,true,7,303,303,19418,587,10.675468444824219,0.103359333,4.125e-5,3.2666e-5,0.9767978587440195,0.9767978587440195
data/data015-003.json,origin,30,true,6,393,393,16352,745,10.573768615722656,0.062356708,4.7291e-5,4.0209e-5,0.8853558433820945,0.8853558433820945
data/data015-004.json,origin,35,true,6,784,784,19418,1218,10.683433532714844,0.082190709,0.000107125,8.6834e-5,0.8987237305947058,0.8987237305947058
data/data015-005.json,origin,31,true,6,218,218,10220,1686,10.380668640136719,0.048872959,3.9209e-5,2.6e-5,0.9823870341526899,0.9823870341526899
data/data015-006.json,origin,33,true,8,428,428,16352,714,10.579856872558594,0.102965667,5.3792e-5,4.6291e-5,0.9920813437244141,0.9920813437244141
data/data015-007.json,origin,31,true,6,533,533,18396,824,10.640190124511719,0.083028875,6.8917e-5,5.7167e-5,0.9869442742720191,0.9869442742720191
data/data015-008.json,origin,32,true,7,139,139,12264,384,10.447090148925781,0.057718709,1.9417e-5,1.4708e-5,0.7820549936938894,0.7820549936938894
data/data015-009.json,origin,34,true,5,399,399,20440,973,10.714576721191406,0.059503375,5.0334e-5,4.2958e-5,0.9550566354167063,0.9550566354167063
data/data015-010.json,origin,32,true,6,340,340,9198,613,10.349525451660156,0.053730292,4.1333e-5,3.425e-5,0.8960119304992695,0.8960119304992695
data/data015-011.json,origin,33,true,6,1487,1487,60298,1900,12.021903991699219,0.099311917,0.000171125,0.000153417,0.8789809737169952,0.8789809737169952
data/data015-012.json,origin,33,true,7,187,187,11242,750,10.417900085449219,0.061111625,2.7042e-5,2.1542e-5,0.9245513242507124,0.9245513242507124
data/data015-013.json,origin,33,true,6,478,478,20440,954,10.712547302246094,0.082787333,5.7584e-5,5.1041e-5,0.9788531278608287,0.9788531278608287
data/data015-014.json,origin,33,true,6,397,397,14308,1153,10.515464782714844,0.061981084,5.025e-5,4.2917e-5,0.9743202594407688,0.9743202594407688
data/data015-015.json,origin,32,true,7,623,623,17374,1636,10.609046936035156,0.091072709,8.175e-5,6.65e-5,0.8772475967830176,0.8772475967830176
data/data015-016.json,origin,32,true,6,782,782,20440,916,10.702705383300781,0.0740635,9.9958e-5,8.5875e-5,0.9753759438265477,0.9753759438265477
data/data015-017.json,origin,30,true,5,207,207,9198,771,10.345466613769531,0.034428333,2.85e-5,2.2792e-5,0.9494325349453683,0.9494325349453683
data/data015-018.json,origin,36,true,6,735,735,36792,2009,11.261116027832031,0.104374792,9.8042e-5,7.8958e-5,0.9949680705217538,0.9949680705217538
data/data015-019.json,origin,32,true,8,171,171,8176,1025,10.318305969238281,0.047900416,2.7542e-5,2.0375e-5,0.8792561903116303,0.8792561903116303
data/data015-020.json,origin,30,true,6,175,175,7154,257,10.283027648925781,0.047295666,2.6167e-5,1.9666e-5,0.7993524398770692,0.7993524398770692
data/data015-021.json,origin,32,true,6,156,156,9198,1608,10.351478576660156,0.049461917,2.1333e-5,1.6625e-5,0.9682118361004437,0.9682118361004437
data/data015-022.json,origin,32,true,6,320,320,11242,694,10.411964416503906,0.069506125,4.2e-5,3.4542e-5,0.9464177108685364,0.9464177108685364
data/data015-023.json,origin,32,true,6,260,260,10220,1640,10.380744934082031,0.046686625,3.7166e-5,2.8625e-5,0.9603983715013203,0.9603983715013203
data/data015-024.json,origin,33,true,6,515,515,18396,3936,10.646202087402344,0.061293834,6.1875e-5,5.9125e-5,0.984463346680725,0.984463346680725
data/data015-025.json,origin,29,true,6,84,84,4088,258,10.187339782714844,0.036243083,1.5167e-5,9.5e-6,0.8778481140965497,0.8778481140965497
data/data015-026.json,origin,32,true,6,321,321,16352,1068,10.579780578613281,0.07245,4.3833e-5,3.575e-5,0.958492237251854,0.958492237251854
data/data015-027.json,origin,34,true,6,584,584,17374,1061,10.615058898925781,0.072605084,6.9167e-5,6.1083e-5,0.9882984414872903,0.9882984414872903
data/data015-028.json,origin,31,true,5,517,517,14308,2496,10.513359069824219,0.050985792,6.2209e-5,5.2875e-5,0.9646738250490919,0.9646738250490919
data/data015-029.json,origin,33,true,6,689,689,21462,1781,10.747673034667969,0.072864708,8.725e-5,7.7042e-5,0.987397070427094,0.987397070427094
data/data015-030.json,origin,33,true,5,789,789,27594,2704,10.946708679199219,0.067843541,9.4375e-5,8.5958e-5,0.9971936976422722,0.9971936976422722
data/data015-031.json,origin,34,true,8,855,855,38836,1436,11.315589904785156,0.119025,0.000108583,0.000101875,0.9954319752385893,0.9954319752385893
data/data015-032.json,origin,32,true,4,106,106,5110,506,10.224647521972656,0.022708042,2.1875e-5,1.1833e-5,0.8614282505240022,0.8614282505240022
data/data015-033.json,origin,34,true,8,484,484,20440,1529,10.712623596191406,0.102130541,6.5167e-5,5.325e-5,0.976759018494864,0.976759018494864
data/data015-034.json,origin,33,true,6,674,674,41902,4101,11.422843933105469,0.098135542,8.5375e-5,7.3125e-5,0.9394016071023131,0.9394016071023131
data/data015-035.json,origin,31,true,5,88,88,4088,2554,10.191398620605469,0.0268725,1.3875e-5,8.792e-6,0.8549477838793812,0.8549477838793812
data/data015-036.json,origin,32,true,6,462,462,14308,1450,10.513435363769531,0.053375125,5.2916e-5,4.4417e-5,0.9664878540440255,0.9664878540440255
data/data015-037.json,origin,32,true,5,283,283,10220,3252,10.380744934082031,0.03728425,4.0041e-5,3.4875e-5,0.9854271384964459,0.9854271384964459
data/data015-038.json,origin,28,true,6,229,229,8176,1158,10.310188293457031,0.045141542,3.4e-5,2.8375e-5,0.8805776826237149,0.8805776826237149
data/data015-039.json,origin,30,true,6,389,389,15330,499,10.538642883300781,0.079198375,5.5666e-5,4.225e-5,0.9847870652210508,0.9847870652210508
data/data015-040.json,origin,30,true,8,137,137,9198,856,10.347419738769531,0.043676208,2.0e-5,1.5083e-5,0.8545499901824324,0.8545499901824324
data/data015-041.json,origin,31,true,7,444,444,14308,948,10.513359069824219,0.048181209,5.7125e-5,4.7708e-5,0.9743276007395062,0.9743276007395062
data/data015-042.json,origin,35,true,7,564,564,22484,1206,10.775138854980469,0.115204625,6.8916e-5,5.8792e-5,0.8810275398789604,0.8810275398789604
data/data015-043.json,origin,31,true,8,332,332,13286,2581,10.478233337402344,0.070779125,4.3041e-5,3.675e-5,0.8960539917319738,0.8960539917319738
data/data015-044.json,origin,32,true,5,207,207,7154,1047,10.287086486816406,0.047004541,2.9834e-5,2.4125e-5,0.7835992158601093,0.7835992158601093
data/data015-045.json,origin,33,true,6,1405,1405,39858,3139,11.342826843261719,0.131809125,0.000158208,0.000153167,0.9964662792809302,0.9964662792809302
data/data015-046.json,origin,33,true,6,490,490,12264,618,10.447166442871094,0.070136459,6.0291e-5,5.025e-5,0.9824151333744277,0.9824151333744277
data/data015-047.json,origin,32,true,9,508,508,11242,3062,10.411964416503906,0.048786834,6.025e-5,5.3833e-5,0.9945856402311197,0.9945856402311197
data/data015-048.json,origin,33,true,6,421,421,9198,1229,10.353507995605469,0.044426417,5.4542e-5,4.4292e-5,0.9600198208306816,0.9600198208306816
data/data015-049.json,origin,30,true,6,389,389,9198,449,10.345466613769531,0.048393625,4.9709e-5,4.3583e-5,0.9302317383017502,0.9302317383017502
data/data015-050.json,origin,31,true,8,164,164,9198,287,10.349449157714844,0.0619755,2.7417e-5,1.8709e-5,0.8668677146375885,0.8668677146375885
