datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data010-001.json,center,67,true,9,797578,797578,4421172,797578,213.46849822998047,14.732843423,0.1846415,0.295422084,0.9997762616752929,0.9997762616752929
data/data010-002.json,center,67,true,9,902323,902323,3248938,902323,173.42928314208984,10.660374088,0.158658917,0.30237225,0.9999887713593842,0.9999887713593842
data/data010-003.json,center,66,true,9,224396,224396,2142112,224396,137.2845230102539,3.754104543,0.035198666,0.0296255,0.9999896510444417,0.9999896510444417
data/data010-004.json,center,71,true,8,728044,728044,4572428,728044,218.93108367919922,17.644627634,0.131309334,0.202370291,0.9999969667696365,0.9999969667696365
data/data010-005.json,center,72,true,9,298450,298450,2445646,298450,147.43802642822266,6.887336085,0.041482334,0.041237083,0.9998988594481605,0.9998988594481605
data/data010-006.json,center,72,true,8,695083,695083,3993976,695083,198.69452667236328,12.475053798,0.11795,0.106707167,0.9998997688073612,0.9998997688073612
data/data010-007.json,center,70,true,9,464222,464222,3898930,464222,196.50189971923828,9.417032671,0.075351208,0.07054025,0.9998970612098879,0.9998970612098879
data/data010-008.json,center,69,true,8,600067,600067,4894358,600067,228.68303680419922,11.444999921,0.096240709,0.172249375,0.9998978902837237,0.9998978902837237
data/data010-009.json,center,64,true,8,397056,397056,2465064,397056,148.36652374267578,5.739198003,0.057373666,0.057906625,0.9989957891597234,0.9989957891597234
data/data010-010.json,center,69,true,8,333915,333915,2020494,333915,133.38994598388672,4.28107371,0.044782334,0.044873708,0.9999647313387884,0.9999647313387884
data/data010-011.json,center,70,true,9,366111,366111,3082352,366111,168.64542388916016,6.408835753,0.057929167,0.053375833,0.9999988524601984,0.9999988524601984
data/data010-012.json,center,73,true,7,1752315,1752315,5424776,1752315,246.3608627319336,31.889531681,0.522428167,0.501398709,0.9999959928502081,0.9999959928502081
data/data010-013.json,center,71,true,8,695797,695797,3659782,695797,187.16927337646484,13.780402007,0.106103291,0.1060085,0.9999886745950177,0.9999886745950177
data/data010-014.json,center,70,true,8,434274,434274,2752246,434274,158.47949981689453,7.762018003,0.067808084,0.143663209,0.9998877426412242,0.9998877426412242
data/data010-015.json,center,67,true,8,215090,215090,1428756,215090,113.79027557373047,2.618593126,0.02853125,0.028697333,0.9999581569468335,0.9999581569468335
data/data010-016.json,center,68,true,8,224701,224701,1343930,224701,78.59952545166016,2.447840543,0.029697167,0.029631125,0.9997995805239424,0.9997995805239424
data/data010-017.json,center,69,true,9,594164,594164,3138562,594164,171.03038787841797,6.943212419,0.095699,0.090357625,0.9999879356509341,0.9999879356509341
data/data010-018.json,center,64,true,7,129215,129215,612178,129215,38.468727111816406,1.230657542,0.020271125,0.015628917,0.9999887880077233,0.9999887880077233
data/data010-019.json,center,70,true,7,1596930,1596930,5390028,1596930,245.0159683227539,41.818872227,0.405197375,0.444184042,0.9989978928310579,0.9989978928310579
data/data010-020.json,center,71,true,8,804065,804065,4618418,804065,220.1484603881836,26.425997928,0.14750325,0.287521792,0.9989996862951669,0.9989996862951669
data/data010-021.json,center,66,true,9,278941,278941,1291808,278941,77.1263198852539,2.425707334,0.038615167,0.037215083,0.9999877583364135,0.9999877583364135
data/data010-022.json,center,70,true,7,912121,912121,4408908,912121,212.3675308227539,13.856571131,0.154088625,0.295992875,0.9999786974854278,0.9999786974854278
data/data010-023.json,center,71,true,8,473213,473213,2678662,473213,155.46224212646484,6.238276295,0.070651166,0.141754042,0.9998984891640232,0.9998984891640232
data/data010-024.json,center,66,true,8,198492,198492,1224356,198492,74.82755279541016,2.008186751,0.028344791,0.026247459,0.999877950803209,0.999877950803209
data/data010-025.json,center,68,true,7,165367,165367,2425206,165367,147.1102066040039,3.529504627,0.019375208,0.019457292,0.9989797106338428,0.9989797106338428
data/data010-026.json,center,72,true,9,2498095,2498095,4959766,2498095,232.54654693603516,57.701138984,0.641395667,0.520037751,0.999897449990008,0.999897449990008
data/data010-027.json,center,73,true,9,683062,683062,3823302,683062,193.10204315185547,9.225792505,0.110195459,0.106986459,0.9999866334705036,0.9999866334705036
data/data010-028.json,center,68,true,8,399559,399559,2965844,399559,164.52179718017578,5.986644878,0.059205666,0.136048,0.9997787871079914,0.9997787871079914
data/data010-029.json,center,67,true,7,331270,331270,2421118,331270,146.3817367553711,5.479640794,0.050358292,0.047524833,0.9997878073443638,0.9997878073443638
data/data010-030.json,center,70,true,9,617396,617396,2584638,617396,152.03919219970703,9.045925546,0.099377917,0.098451625,0.9999797718426383,0.9999797718426383
data/data010-031.json,center,69,true,8,883687,883687,5135550,883687,235.98052215576172,21.015043093,0.152977625,0.295446208,0.9998659793394761,0.9998659793394761
data/data010-032.json,center,68,true,8,358479,358479,1491098,358479,83.53849029541016,2.87382121,0.053559125,0.0593735,0.9997676727616078,0.9997676727616078
data/data010-033.json,center,67,true,8,411735,411735,1722070,411735,123.4084701538086,4.777226294,0.0612965,0.058091833,0.9998878190124095,0.9998878190124095
data/data010-034.json,center,69,true,8,500061,500061,2087946,500061,135.69457244873047,7.862632587,0.081761167,0.167630916,0.9998875733201882,0.9998875733201882
data/data010-035.json,center,65,true,8,396257,396257,3180464,396257,171.4253158569336,5.808360919,0.060737708,0.059135458,0.999597992662343,0.999597992662343
data/data010-036.json,center,68,true,8,567589,567589,4648056,567589,221.07508087158203,14.146189089,0.087803916,0.167821709,0.9999666842593027,0.9999666842593027
data/data010-037.json,center,70,true,9,373034,373034,2311764,373034,142.5492935180664,5.362310002,0.057192291,0.057303959,0.9999978428498152,0.9999978428498152
data/data010-038.json,center,67,true,8,386326,386326,3196816,386326,172.77849578857422,6.899274003,0.061447458,0.056172792,0.999888953827937,0.999888953827937
data/data010-039.json,center,72,true,8,896863,896863,4428326,896863,214.60343170166016,21.559666676,0.236886708,0.158215542,0.9999888125181633,0.9999888125181633
data/data010-040.json,center,69,true,7,533850,533850,1580012,533850,118.7722396850586,3.743678294,0.082628791,0.08002125,0.9999768423974033,0.9999768423974033
data/data010-041.json,center,71,true,8,545083,545083,2864666,545083,161.9645004272461,7.575614212,0.088392208,0.232322667,0.9999986077358807,0.9999986077358807
data/data010-042.json,center,65,true,8,378781,378781,1593298,378781,119.53716278076172,5.424490336,0.059823667,0.055939291,0.9997962346328739,0.9997962346328739
