datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data010-001.json,center,67,true,9,797578,797578,4571406,797578,219.1534652709961,17.499162675,0.185292334,0.279349334,0.9997762616752929,0.9997762616752929
data/data010-002.json,center,67,true,9,902323,902323,4088000,902323,202.61125946044922,12.002931505,0.161046875,0.300002042,0.9999887713593842,0.9999887713593842
data/data010-003.json,center,66,true,10,224396,224396,2165618,224396,138.52991485595703,3.551720877,0.035082417,0.029694083,0.9999896510444417,0.9999896510444417
data/data010-004.json,center,71,true,8,728044,728044,4603088,728044,219.81688690185547,18.036275299,0.124701042,0.195068042,0.9999969667696365,0.9999969667696365
data/data010-005.json,center,72,true,8,298450,298450,2869776,298450,161.71442413330078,6.111805462,0.045600291,0.041106084,0.9998988594481605,0.9998988594481605
data/data010-006.json,center,72,true,8,695083,695083,3856006,695083,193.95645904541016,12.213545964,0.11505725,0.189374584,0.9998997688073612,0.9998997688073612
data/data010-007.json,center,70,true,9,464222,464222,2759400,464222,158.07498931884766,8.487074754,0.075509834,0.072167,0.9998970612098879,0.9998970612098879
data/data010-008.json,center,69,true,8,600067,600067,4682804,600067,222.4081039428711,16.024056049,0.103163001,0.094207125,0.9998978902837237,0.9998978902837237
data/data010-009.json,center,64,true,8,397056,397056,2037868,397056,133.64685821533203,4.981304169,0.06480775,0.064093125,0.9989957891597234,0.9989957891597234
data/data010-010.json,center,69,true,8,333915,333915,1778280,333915,125.40889739990234,4.289556711,0.044954917,0.045442291,0.9999647313387884,0.9999647313387884
data/data010-011.json,center,70,true,9,366111,366111,3062934,366111,168.06006622314453,6.766354794,0.054230083,0.054942375,0.9999988524601984,0.9999988524601984
data/data010-012.json,center,73,true,7,1752315,1752315,5744662,1752315,257.07006072998047,33.485111349,0.428795583,0.507254375,0.9999959928502081,0.9999959928502081
data/data010-013.json,center,71,true,8,695797,695797,3916304,695797,196.64208221435547,12.864542839,0.109623583,0.108667875,0.9999886745950177,0.9999886745950177
