datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data012-001.json,ycoordinate,50,true,8,6727,6727,94024,8630,13.190162658691406,1.225882501,0.041378458,0.000721458,0.9976788691420294,0.9976788691420294
data/data012-002.json,ycoordinate,51,true,9,5455,5455,107310,5455,13.601951599121094,0.392760667,0.005799625,0.000551334,0.9985185033258388,0.9985185033258388
data/data012-003.json,ycoordinate,50,true,8,6504,6504,146146,6592,14.907356262207031,0.447579583,0.000744375,0.000654542,0.9997693837391284,0.9997693837391284
data/data012-004.json,ycoordinate,49,true,8,6314,6314,166586,15882,15.564872741699219,0.314064834,0.000993541,0.000713208,0.9988508339179039,0.9988508339179039
data/data012-005.json,ycoordinate,48,true,7,4603,4603,87892,4673,12.953865051269531,0.282102625,0.000497542,0.000449292,0.9879783538986673,0.9879783538986673
data/data012-006.json,ycoordinate,46,true,7,3603,3603,94024,3802,13.139076232910156,0.243282834,0.000397708,0.000390041,0.9986511815089782,0.9986511815089782
data/data012-007.json,ycoordinate,49,true,7,3305,3305,60298,4643,12.062187194824219,0.310767459,0.000468792,0.00041125,0.9996776232444375,0.9996776232444375
data/data012-008.json,ycoordinate,46,true,7,2671,2671,61320,2987,12.077552795410156,0.219702209,0.000278875,0.000268583,0.9949775755549396,0.9949775755549396
data/data012-009.json,ycoordinate,47,true,6,4334,4334,99134,4457,13.326499938964844,0.28516875,0.000459292,0.000429708,0.9985794165739917,0.9985794165739917
data/data012-010.json,ycoordinate,50,true,8,4248,4248,149212,7054,14.959999084472656,0.398493542,0.000510583,0.000437084,0.9996673054492758,0.9996673054492758
data/data012-011.json,ycoordinate,50,true,8,13009,13009,160454,13496,15.371772766113281,0.499022333,0.001551875,0.001380666,0.9979784833298326,0.9979784833298326
data/data012-012.json,ycoordinate,50,true,7,6672,6672,172718,16650,15.797187805175781,0.45752275,0.000769416,0.000677375,0.9995745816754222,0.9995745816754222
data/data012-013.json,ycoordinate,51,true,7,5819,5819,177828,7717,15.937736511230469,0.4087235,0.000690125,0.000578583,0.9889055252751348,0.9889055252751348
data/data012-014.json,ycoordinate,52,true,7,5131,5131,98112,5541,13.293708801269531,0.405173126,0.000587666,0.000524834,0.9998211403442437,0.9998211403442437
data/data012-015.json,ycoordinate,50,true,9,2978,2978,83804,4587,12.844764709472656,0.3159875,0.000391084,0.000305416,0.9897544370682868,0.9897544370682868
data/data012-016.json,ycoordinate,48,true,8,2923,2923,103222,3646,13.451454162597656,0.287865292,0.000339125,0.000319917,0.8909892379977431,0.8909892379977431
data/data012-017.json,ycoordinate,52,true,7,10416,10416,156366,13863,15.288063049316406,0.556584125,0.001175708,0.001069209,0.9889683519831289,0.9889683519831289
data/data012-018.json,ycoordinate,50,true,7,4099,4099,109354,6140,13.652595520019531,0.291022167,0.000452166,0.000435167,0.999757924341071,0.999757924341071
data/data012-019.json,ycoordinate,52,true,7,4433,4433,110376,4907,13.715217590332031,0.354065042,0.00052825,0.000465459,0.9983892876247699,0.9983892876247699
data/data012-020.json,ycoordinate,48,true,8,2415,2415,94024,6057,13.164619445800781,0.249497625,0.000282667,0.000241416,0.9985892360487088,0.9985892360487088
data/data012-021.json,ycoordinate,50,true,8,3694,3694,123662,4235,14.140449523925781,0.362701209,0.0004695,0.000410834,0.8095990245071044,0.8095990245071044
data/data012-022.json,ycoordinate,49,true,7,6198,6198,137970,13118,14.622367858886719,0.378013917,0.000704417,0.000630209,0.9898677722813207,0.9898677722813207
data/data012-023.json,ycoordinate,50,true,7,3541,3541,107310,6950,13.597969055175781,0.299557667,0.000397208,0.000373542,0.9897791092830656,0.9897791092830656
data/data012-024.json,ycoordinate,49,true,9,5108,5108,144102,6642,14.833122253417969,0.34563225,0.000604625,0.000519791,0.988597548606077,0.988597548606077
data/data012-025.json,ycoordinate,49,true,8,4067,4067,81760,5738,12.786155700683594,0.329135625,0.000517125,0.0004155,0.9994749594507101,0.9994749594507101
data/data012-026.json,ycoordinate,51,true,8,3497,3497,100156,5388,13.371696472167969,0.359394084,0.000463625,0.000363959,0.9878101158574738,0.9878101158574738
data/data012-027.json,ycoordinate,48,true,8,3402,3402,89936,7423,13.016304016113281,0.261994125,0.000375917,0.000359541,0.9986506934220025,0.9986506934220025
data/data012-028.json,ycoordinate,49,true,7,1716,1716,67452,3753,12.282676696777344,0.195873042,0.000183417,0.000182833,0.9962531493943964,0.9962531493943964
data/data012-029.json,ycoordinate,49,true,7,1535,1535,80738,2545,12.713920593261719,0.219675708,0.000176375,0.000149417,0.9869002330954197,0.9869002330954197
data/data012-030.json,ycoordinate,46,true,7,1999,1999,117530,5083,13.919624328613281,0.2188345,0.000219417,0.000193333,0.9897606028258273,0.9897606028258273
data/data012-031.json,ycoordinate,50,true,7,4800,4800,154322,5831,15.166877746582031,0.400629959,0.000569708,0.000488083,0.988613300032155,0.988613300032155
data/data012-032.json,ycoordinate,51,true,6,7339,7339,170674,8194,15.687950134277344,0.415237417,0.000858041,0.000737083,0.9997529147291595,0.9997529147291595
data/data012-033.json,ycoordinate,51,true,8,3446,3446,147168,7682,14.924980163574219,0.362323084,0.000446167,0.000361709,0.9989174990351176,0.9989174990351176
data/data012-034.json,ycoordinate,50,true,10,8903,8903,121618,9115,14.064338684082031,0.435995501,0.000983208,0.00091525,0.9988857208448301,0.9988857208448301
data/data012-035.json,ycoordinate,47,true,6,1662,1662,56210,2776,11.896141052246094,0.237430708,0.000212041,0.000173833,0.9759652446100536,0.9759652446100536
data/data012-036.json,ycoordinate,49,true,7,2369,2369,53144,6877,11.810447692871094,0.308343708,0.000315667,0.000235834,0.9978246982758321,0.9978246982758321
data/data012-037.json,ycoordinate,49,true,8,1119,1119,49056,2368,11.671897888183594,0.207631167,0.000136708,0.000107959,0.8907830145334177,0.8907830145334177
data/data012-038.json,ycoordinate,50,true,9,5492,5492,344414,6670,21.49518585205078,0.433432834,0.00068975,0.000553667,0.9986493182139907,0.9986493182139907
data/data012-039.json,ycoordinate,46,true,8,1671,1671,90958,2789,13.053230285644531,0.238247542,0.000201459,0.000171833,0.9967944238966051,0.9967944238966051
data/data012-040.json,ycoordinate,52,true,7,7578,7578,338282,14479,21.298255920410156,0.538134333,0.000943042,0.000799458,0.9989691500777311,0.9989691500777311
data/data012-041.json,ycoordinate,50,true,7,1789,1789,59276,7018,12.023231506347656,0.249077626,0.000202167,0.000189125,0.9769454567853716,0.9769454567853716
data/data012-042.json,ycoordinate,49,true,10,8940,8940,149212,9429,15.024375915527344,0.477568667,0.001080125,0.000930959,0.9995972187385586,0.9995972187385586
data/data012-043.json,ycoordinate,54,true,6,3283,3283,91980,7048,13.118263244628906,0.284946917,0.000378167,0.000345125,0.9977632922821156,0.9977632922821156
data/data012-044.json,ycoordinate,49,true,7,4683,4683,224840,5000,17.502586364746094,0.385358208,0.000560583,0.000469917,0.9995226747148649,0.9995226747148649
data/data012-045.json,ycoordinate,49,true,7,5736,5736,100156,10838,13.350059509277344,0.314554459,0.000665416,0.000594083,0.9898764232105882,0.9898764232105882
data/data012-046.json,ycoordinate,50,true,7,5097,5097,109354,5298,13.670173645019531,0.419768,0.000643167,0.000538583,0.9995788056604482,0.9995788056604482
data/data012-047.json,ycoordinate,45,true,7,4789,4789,112420,8378,13.800559997558594,0.30184425,0.000563208,0.000506917,0.9997672238372681,0.9997672238372681
data/data012-048.json,ycoordinate,49,true,7,3946,3946,63364,6341,12.126548767089844,0.264243041,0.000443792,0.0004025,0.9988481742892029,0.9988481742892029
data/data012-049.json,ycoordinate,51,true,8,4686,4686,148190,10716,14.962059020996094,0.381618084,0.0005695,0.000463625,0.9997583025157549,0.9997583025157549
data/data012-050.json,ycoordinate,51,true,9,4645,4645,157388,9088,15.317253112792969,0.435355375,0.000560166,0.00051075,0.9989407687894233,0.9989407687894233
