datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data014-001.json,ycoordinate,38,true,7,499,499,22484,499,10.787086486816406,0.658863833,0.046768625,5.4917e-5,0.8786440093627687,0.8786440093627687
data/data014-002.json,ycoordinate,40,true,8,561,561,25550,944,10.898475646972656,0.126135292,6.9541e-5,5.7417e-5,0.97949213562741,0.97949213562741
data/data014-003.json,ycoordinate,39,true,7,1014,1014,33726,1875,11.159873962402344,0.126255542,0.000127417,0.000104625,0.9845418731469225,0.9845418731469225
data/data014-004.json,ycoordinate,35,true,6,637,637,33726,1260,11.151756286621094,0.112095125,8.5e-5,6.7417e-5,0.9956076007945855,0.9956076007945855
data/data014-005.json,ycoordinate,36,true,6,624,624,27594,3431,10.944984436035156,0.076905667,7.4916e-5,6.25e-5,0.9757089711891803,0.9757089711891803
data/data014-006.json,ycoordinate,37,true,6,1044,1044,57232,1144,11.932456970214844,0.128508917,0.000124,0.000104667,0.9869258932021832,0.9869258932021832
data/data014-007.json,ycoordinate,32,true,6,373,373,22484,3304,10.776863098144531,0.049740125,5.2292e-5,3.8542e-5,0.8805524708557915,0.8805524708557915
data/data014-008.json,ycoordinate,38,true,9,641,641,27594,641,10.958808898925781,0.11905625,0.005472833,7.2583e-5,0.9781662542359683,0.9781662542359683
data/data014-009.json,ycoordinate,37,true,8,725,725,21462,1325,10.753837585449219,0.089913375,9.2875e-5,7.625e-5,0.8970204508707635,0.8970204508707635
data/data014-010.json,ycoordinate,40,true,7,1790,1790,64386,3249,12.176612854003906,0.189336458,0.000212209,0.00019,0.996046963811142,0.996046963811142
data/data014-011.json,ycoordinate,35,true,8,783,783,34748,1202,11.179069519042969,0.140904208,9.9625e-5,8.0375e-5,0.9769363543782166,0.9769363543782166
data/data014-012.json,ycoordinate,39,true,8,1253,1253,25550,2057,10.886680603027344,0.12628275,0.00015775,0.000134916,0.9896537426518736,0.9896537426518736
data/data014-013.json,ycoordinate,39,true,6,1589,1589,52122,4231,11.755027770996094,0.12917925,0.00017925,0.000156,0.9868860505894754,0.9868860505894754
data/data014-014.json,ycoordinate,35,true,7,737,737,22484,830,10.786857604980469,0.102465292,9.1541e-5,7.3542e-5,0.977350148350269,0.977350148350269
data/data014-015.json,ycoordinate,36,true,6,442,442,15330,699,10.554725646972656,0.085271375,5.3625e-5,4.3583e-5,0.889716125234021,0.889716125234021
data/data014-016.json,ycoordinate,35,true,7,386,386,15330,1497,10.548789978027344,0.066893667,5.1458e-5,4.1084e-5,0.887258573400697,0.887258573400697
data/data014-017.json,ycoordinate,38,true,7,958,958,38836,1503,11.323707580566406,0.166866333,0.000115709,9.5125e-5,0.9877708509362206,0.9877708509362206
data/data014-018.json,ycoordinate,37,true,5,581,581,17374,1656,10.621147155761719,0.066340167,8.0041e-5,6.2833e-5,0.9672776655597644,0.9672776655597644
data/data014-019.json,ycoordinate,36,true,5,351,351,10220,698,10.388862609863281,0.0752285,4.7208e-5,3.5792e-5,0.7265979912247427,0.7265979912247427
data/data014-020.json,ycoordinate,35,true,6,752,752,38836,1699,11.323478698730469,0.129166584,0.00010025,7.7709e-5,0.9884744680391813,0.9884744680391813
data/data014-021.json,ycoordinate,38,true,6,1657,1657,50078,1881,11.688606262207031,0.112735541,0.000184709,0.000165917,0.997475194152166,0.997475194152166
data/data014-022.json,ycoordinate,37,true,7,1294,1294,48034,1701,11.628044128417969,0.155536,0.000167375,0.000126292,0.987712936081733,0.987712936081733
data/data014-023.json,ycoordinate,37,true,6,737,737,38836,4827,11.319725036621094,0.111296708,8.975e-5,7.3917e-5,0.9974844745355229,0.9974844745355229
data/data014-024.json,ycoordinate,37,true,6,474,474,17374,761,10.617240905761719,0.092042959,5.9917e-5,4.7833e-5,0.8953549466303423,0.8953549466303423
data/data014-025.json,ycoordinate,38,true,6,1067,1067,34748,1752,11.183204650878906,0.126356125,0.000124208,0.000105625,0.9994584137778935,0.9994584137778935
data/data014-026.json,ycoordinate,39,true,8,1781,1781,51100,3213,11.721855163574219,0.132586041,0.000201417,0.000178041,0.9957714758288813,0.9957714758288813
data/data014-027.json,ycoordinate,35,true,6,590,590,15330,3063,10.554649353027344,0.062585875,7.6166e-5,6.0917e-5,0.9937441971826364,0.9937441971826364
data/data014-028.json,ycoordinate,38,true,9,853,853,18396,1648,10.650489807128906,0.112747792,0.000109958,8.925e-5,0.8877420655313992,0.8877420655313992
data/data014-029.json,ycoordinate,39,true,8,2200,2200,50078,2295,11.688682556152344,0.160178416,0.000253292,0.000223333,0.9964425151530908,0.9964425151530908
