datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data015-001.json,ycoordinate,35,true,7,350,350,13286,1406,10.486351013183594,0.650949542,0.039150834,3.775e-5,0.9759512394234502,0.9759512394234502
data/data015-002.json,ycoordinate,33,true,7,333,333,18396,484,10.646202087402344,0.103630209,4.3542e-5,3.3125e-5,0.9767978587440195,0.9767978587440195
data/data015-003.json,ycoordinate,30,true,6,385,385,14308,773,10.509376525878906,0.060534375,5.0208e-5,4.0417e-5,0.8853558433820945,0.8853558433820945
data/data015-004.json,ycoordinate,35,true,6,630,630,14308,776,10.515617370605469,0.083239375,0.000103292,7.1792e-5,0.8987237305947054,0.8987237305947054
data/data015-005.json,ycoordinate,31,true,6,312,312,10220,1541,10.380668640136719,0.048568417,4.8834e-5,3.3458e-5,0.9823870341526899,0.9823870341526899
data/data015-006.json,ycoordinate,33,true,8,358,358,18396,625,10.652061462402344,0.100295875,4.7542e-5,3.8333e-5,0.9920813437244145,0.9920813437244145
data/data015-007.json,ycoordinate,31,true,6,370,370,15330,609,10.544578552246094,0.081210708,6.3959e-5,3.6125e-5,0.9869442742720189,0.9869442742720189
data/data015-008.json,ycoordinate,32,true,7,133,133,10220,299,10.380744934082031,0.05498525,1.8375e-5,1.3458e-5,0.7820549936938894,0.7820549936938894
data/data015-009.json,ycoordinate,34,true,5,256,256,15330,537,10.548713684082031,0.056936167,3.6125e-5,2.6958e-5,0.9550566354167065,0.9550566354167065
data/data015-010.json,ycoordinate,32,true,6,246,246,8176,468,10.318305969238281,0.05212275,3.2375e-5,2.4417e-5,0.8960119304992695,0.8960119304992695
data/data015-011.json,ycoordinate,33,true,6,761,761,34748,1133,11.178916931152344,0.092295291,0.000100375,7.9958e-5,0.8789809737169954,0.8789809737169954
data/data015-012.json,ycoordinate,33,true,7,206,206,10220,612,10.384727478027344,0.05824525,3.0375e-5,2.1833e-5,0.9245513242507126,0.9245513242507126
data/data015-013.json,ycoordinate,33,true,6,450,450,17374,848,10.611076354980469,0.08181225,5.7208e-5,4.6458e-5,0.9788531278608287,0.9788531278608287
data/data015-014.json,ycoordinate,33,true,6,269,269,10220,810,10.382774353027344,0.059318083,4.175e-5,2.9667e-5,0.9743202594407689,0.9743202594407689
data/data015-015.json,ycoordinate,32,true,7,429,429,14308,1286,10.509529113769531,0.088314709,5.9667e-5,5.2833e-5,0.8772475967830177,0.8772475967830177
data/data015-016.json,ycoordinate,32,true,6,586,586,15330,2881,10.540748596191406,0.06691675,6.8541e-5,5.8583e-5,0.9753759438265477,0.9753759438265477
data/data015-017.json,ycoordinate,30,true,5,217,217,9198,638,10.345466613769531,0.038897958,3.2083e-5,2.3084e-5,0.9494325349453685,0.9494325349453685
data/data015-018.json,ycoordinate,36,true,6,825,825,31682,2026,11.089393615722656,0.111869833,0.000118041,9.1584e-5,0.994968070521754,0.994968070521754
data/data015-019.json,ycoordinate,32,true,8,168,168,8176,763,10.318305969238281,0.045795417,2.6208e-5,1.7958e-5,0.8792561903116304,0.8792561903116304
data/data015-020.json,ycoordinate,30,true,6,149,149,6132,1332,10.251808166503906,0.039712333,2.4333e-5,1.55e-5,0.799352439877069,0.799352439877069
data/data015-021.json,ycoordinate,32,true,6,317,317,9198,1769,10.353431701660156,0.053819334,4.025e-5,3.175e-5,0.9682118361004433,0.9682118361004433
data/data015-022.json,ycoordinate,32,true,6,251,251,10220,285,10.380744934082031,0.065242292,3.3791e-5,2.6417e-5,0.946417710868537,0.946417710868537
data/data015-023.json,ycoordinate,32,true,6,460,460,11242,1736,10.413917541503906,0.045110584,5.5708e-5,4.4625e-5,0.96039837150132,0.96039837150132
data/data015-024.json,ycoordinate,33,true,6,423,423,18396,3259,10.648155212402344,0.059952,4.9292e-5,4.2042e-5,0.984463346680725,0.984463346680725
data/data015-025.json,ycoordinate,29,true,6,79,79,5110,2468,10.218559265136719,0.030359709,1.275e-5,7.834e-6,0.87784811409655,0.87784811409655
data/data015-026.json,ycoordinate,32,true,6,312,312,16352,1180,10.583686828613281,0.075222084,4.3417e-5,3.1291e-5,0.9584922372518542,0.9584922372518542
data/data015-027.json,ycoordinate,34,true,6,915,915,15330,3539,10.550666809082031,0.067245333,0.000106125,9.15e-5,0.9882984414872902,0.9882984414872902
data/data015-028.json,ycoordinate,31,true,5,445,445,10220,2068,10.378715515136719,0.052467375,5.3458e-5,4.7958e-5,0.9646738250490916,0.9646738250490916
