datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data020-001.json,angles_from_center,18,true,5,98,98,3066,370,10.133796691894531,0.531817584,0.035915583,1.0833e-5,0.899808569535935,0.899808569535935
data/data020-002.json,angles_from_center,20,true,7,113,113,4088,373,10.169075012207031,0.034961792,1.7042e-5,1.0708e-5,0.9888920675401932,0.9888920675401932
data/data020-003.json,angles_from_center,19,true,5,205,205,5110,4122,10.198265075683594,0.011940958,2.8167e-5,2.6125e-5,0.9985040332520022,0.9985040332520022
data/data020-004.json,angles_from_center,20,true,5,155,155,4088,628,10.169075012207031,0.021810417,2.4333e-5,1.4958e-5,0.9987622738924586,0.9987622738924586
data/data020-005.json,angles_from_center,22,true,7,340,340,7154,1091,10.268745422363281,0.033606959,4.2209e-5,4.0375e-5,0.9998663090440809,0.9998663090440809
data/data020-006.json,angles_from_center,18,true,5,96,96,3066,2671,10.133796691894531,0.007454209,1.7e-5,1.0125e-5,0.9976936387003384,0.9976936387003384
data/data020-007.json,angles_from_center,17,true,5,103,103,3066,2186,10.131767272949219,0.007830583,1.4084e-5,9.833e-6,0.989682734861681,0.989682734861681
data/data020-008.json,angles_from_center,20,true,5,247,247,6132,3219,10.231513977050781,0.027859875,3.6292e-5,2.7375e-5,0.9978821787952843,0.9978821787952843
data/data020-009.json,angles_from_center,19,true,5,108,108,4088,942,10.167045593261719,0.017834666,1.6417e-5,1.0833e-5,0.9985932693131044,0.9985932693131044
data/data020-010.json,angles_from_center,19,true,5,105,105,4088,3444,10.167045593261719,0.013610834,1.5583e-5,1.1167e-5,0.989692350187276,0.989692350187276
data/data020-011.json,angles_from_center,17,true,6,79,79,3066,376,10.131767272949219,0.034555084,3.7125e-5,1.8958e-5,0.9978475261705577,0.9978475261705577
data/data020-012.json,angles_from_center,19,true,6,132,132,4088,3427,10.167045593261719,0.031515292,2.4708e-5,1.4583e-5,0.9987776716504239,0.9987776716504239
data/data020-013.json,angles_from_center,20,true,7,145,145,5110,3339,10.200294494628906,0.024783084,1.9083e-5,1.3541e-5,0.999588211995576,0.999588211995576
data/data020-014.json,angles_from_center,18,true,7,122,122,3066,573,10.133796691894531,0.020797667,2.1709e-5,1.2959e-5,0.9977906484158164,0.9977906484158164
data/data020-015.json,angles_from_center,19,true,7,183,183,5110,557,10.198265075683594,0.028303792,3.1916e-5,2.0917e-5,0.9987770228462083,0.9987770228462083
data/data020-016.json,angles_from_center,19,true,7,166,166,4088,3877,10.167045593261719,0.01831825,2.4292e-5,1.7416e-5,0.998696912821335,0.998696912821335
data/data020-017.json,angles_from_center,20,true,6,161,161,4088,2268,10.169075012207031,0.022487084,2.0417e-5,1.7875e-5,0.9989600253406533,0.9989600253406533
data/data020-018.json,angles_from_center,20,true,5,209,209,4088,883,10.169075012207031,0.02080925,3.2541e-5,2.3459e-5,0.997789751290584,0.997789751290584
data/data020-019.json,angles_from_center,20,true,6,96,96,4088,3424,10.169075012207031,0.013107666,1.5542e-5,1.0125e-5,0.9987963540552306,0.9987963540552306
data/data020-020.json,angles_from_center,20,true,6,169,169,5110,2396,10.200294494628906,0.0320825,2.3875e-5,1.8333e-5,0.9978802817186802,0.9978802817186802
data/data020-021.json,angles_from_center,19,true,6,141,141,4088,1065,10.167045593261719,0.020167042,1.9958e-5,1.4958e-5,0.9888903756661915,0.9888903756661915
data/data020-022.json,angles_from_center,17,true,5,119,119,2044,2034,10.100547790527344,0.007241667,1.7083e-5,1.2583e-5,0.9976841554176658,0.9976841554176658
data/data020-023.json,angles_from_center,21,true,6,260,260,6132,2426,10.233543395996094,0.032019875,3.7541e-5,4.0708e-5,0.9988853548863733,0.9988853548863733
data/data020-024.json,angles_from_center,21,true,7,227,227,6132,586,10.233543395996094,0.048711625,3.5083e-5,2.4583e-5,0.9997697760073693,0.9997697760073693
data/data020-025.json,angles_from_center,19,true,7,174,174,4088,427,10.167045593261719,0.029212083,2.7125e-5,1.95e-5,0.9986870583128409,0.9986870583128409
data/data020-026.json,angles_from_center,17,true,5,107,107,3066,2292,10.131767272949219,0.009415833,1.3084e-5,9.75e-6,0.9976953980770839,0.9976953980770839
data/data020-027.json,angles_from_center,18,true,5,92,92,4088,917,10.165016174316406,0.022903208,1.425e-5,1.0125e-5,0.9986807384040878,0.9986807384040878
data/data020-028.json,angles_from_center,19,true,5,117,117,4088,726,10.167045593261719,0.026701208,1.7625e-5,1.2292e-5,0.9978796417485647,0.9978796417485647
data/data020-029.json,angles_from_center,19,true,5,184,184,4088,3626,10.167045593261719,0.015290708,2.825e-5,2.1083e-5,0.9986805786785503,0.9986805786785503
data/data020-030.json,angles_from_center,17,true,5,60,60,3066,809,10.131767272949219,0.01318325,1.1833e-5,6.416e-6,0.997791618759163,0.997791618759163
data/data020-031.json,angles_from_center,20,true,6,269,269,5110,4214,10.200294494628906,0.018416541,3.625e-5,3.0708e-5,0.9987867160343293,0.9987867160343293
data/data020-032.json,angles_from_center,18,true,5,64,64,3066,1960,10.133796691894531,0.017176084,1.1375e-5,7.625e-6,0.9888914261645264,0.9888914261645264
data/data020-033.json,angles_from_center,19,true,4,101,101,3066,3038,10.135826110839844,0.006574666,1.3542e-5,1.0375e-5,0.9994184054001287,0.9994184054001287
data/data020-034.json,angles_from_center,19,true,6,178,178,4088,1729,10.167045593261719,0.0320305,2.7291e-5,1.975e-5,0.9977906403855332,0.9977906403855332
