datafile,sortmode,circles,convergence,level,nodes_phi1,nodes_phi2,peak_nodes,total_nodes,memory_mb,solve_time_sec,prob_time_varphi2_sec,prob_time_varphi1_sec,reliability_lb,reliability_ub
data/data009-001.json,angles_from_center,86,true,8,178071,178071,4673606,178071,221.76123809814453,24.556500094,0.06840525,0.025967208,0.9999898749815535,0.9999898749815535
data/data009-002.json,angles_from_center,90,true,9,189401,189401,4455920,189401,215.2055435180664,23.115653803,0.028266042,0.026358916,0.9999888876105962,0.9999888876105962
data/data009-003.json,angles_from_center,85,true,8,128827,128827,2426228,128827,147.2442855834961,7.384592919,0.020538667,0.016337875,0.9999898887813707,0.9999898887813707
data/data009-004.json,angles_from_center,84,true,8,121354,121354,1733312,121354,123.94654083251953,6.19350842,0.014421375,0.017827041,0.9999987898764254,0.9999987898764254
data/data009-005.json,angles_from_center,84,true,8,111160,111160,2836050,111160,161.36869049072266,9.474701421,0.016859292,0.01320225,0.9999879969866886,0.9999879969866886
data/data009-006.json,angles_from_center,88,true,8,309701,309701,4201442,309701,207.6329116821289,25.843174762,0.051613959,0.042324375,0.9999989876945189,0.9999989876945189
data/data009-007.json,angles_from_center,85,true,10,163324,163324,4814642,163324,226.13390350341797,16.793247174,0.023726209,0.020621416,0.9999889968682649,0.9999889968682649
data/data009-008.json,angles_from_center,84,true,10,185497,185497,3710882,185497,191.76639556884766,16.740908258,0.028496166,0.024413208,0.9989891687398079,0.9989891687398079
data/data009-009.json,angles_from_center,82,true,8,160173,160173,3034318,160173,168.66144561767578,13.20813084,0.018058833,0.020547875,0.9999876172181678,0.9999876172181678
data/data009-010.json,angles_from_center,76,true,9,30263,30263,489538,30263,34.358070373535156,1.609443293,0.008051125,0.00313875,0.9998879591413716,0.9998879591413716
data/data009-011.json,angles_from_center,85,true,9,92452,92452,1704696,92452,123.33419036865234,5.599847877,0.015223375,0.010525584,0.9999869999366657,0.9999869999366657
data/data009-012.json,angles_from_center,84,true,8,316104,316104,4667474,316104,222.52298736572266,27.444405762,0.047824042,0.043766375,0.9999897769836488,0.9999897769836488
data/data009-013.json,angles_from_center,82,true,8,117535,117535,2424184,117535,147.2636489868164,6.876852836,0.019286,0.013275125,0.9999985949807647,0.9999985949807647
data/data009-014.json,angles_from_center,87,true,8,104386,104386,2118606,104386,138.04659271240234,7.327738003,0.012401709,0.013350459,0.9998879849373696,0.9998879849373696
data/data009-015.json,angles_from_center,82,true,9,271642,271642,5822334,271642,259.5586624145508,20.620340176,0.048048833,0.062261,0.9999898500029447,0.9999898500029447
data/data009-016.json,angles_from_center,85,true,8,243523,243523,7456512,243523,314.36751556396484,23.835339677,0.035973792,0.03476625,0.9999987962964012,0.9999987962964012
data/data009-017.json,angles_from_center,85,true,8,244086,244086,3502394,244086,183.56371307373047,18.088376301,0.036039667,0.031675667,0.9999978805002502,0.9999978805002502
data/data009-018.json,angles_from_center,90,true,9,354555,354555,3412458,354555,183.30310821533203,23.112658885,0.05453225,0.051531208,0.9999999747361299,0.9999999747361299
data/data009-019.json,angles_from_center,85,true,8,119023,119023,2738960,119023,158.06697845458984,8.320453962,0.018482667,0.01517875,0.9999751060425442,0.9999751060425442
data/data009-020.json,angles_from_center,86,true,8,193560,193560,3600506,193560,188.70929718017578,16.459996965,0.029165167,0.025225333,0.9998999759195616,0.9998999759195616
data/data009-021.json,angles_from_center,84,true,8,170819,170819,2875908,170819,162.78937530517578,12.831929298,0.019298917,0.020725083,0.9999989701796774,0.9999989701796774
data/data009-022.json,angles_from_center,87,true,10,436787,436787,5874456,436787,262.69420623779297,39.259314393,0.066352166,0.063237084,0.9998975935205724,0.9998975935205724
data/data009-023.json,angles_from_center,88,true,9,272295,272295,6914852,272295,296.32532501220703,29.071023763,0.03794775,0.036565459,0.9999995987293546,0.9999995987293546
data/data009-024.json,angles_from_center,83,true,9,117497,117497,2218762,117497,139.85384368896484,7.188767254,0.013724917,0.016241417,0.9999998781210184,0.9999998781210184
data/data009-025.json,angles_from_center,83,true,9,154817,154817,2878974,154817,161.8595199584961,8.512907463,0.021556,0.018036167,0.9999998776582477,0.9999998776582477
data/data009-026.json,angles_from_center,80,true,8,79598,79598,3555538,79598,183.9426040649414,6.290789378,0.009795375,0.011266958,0.9998889660147519,0.9998889660147519
data/data009-027.json,angles_from_center,88,true,8,171855,171855,4296488,171855,210.41522979736328,19.543858509,0.019244375,0.020408083,0.9999987633197785,0.9999987633197785
data/data009-028.json,angles_from_center,80,true,9,127330,127330,1681190,127330,122.46341705322266,6.212781794,0.014202209,0.015405792,0.9989998960676952,0.9989998960676952
data/data009-029.json,angles_from_center,88,true,7,508034,508034,5123286,508034,238.19718170166016,40.223877144,0.081055667,0.16282975,0.9999897776481793,0.9999897776481793
data/data009-030.json,angles_from_center,86,true,9,195657,195657,4330214,195657,211.51172637939453,13.925418507,0.029692125,0.024704958,0.9999997969158524,0.9999997969158524
data/data009-031.json,angles_from_center,85,true,9,222493,222493,4055296,222493,202.30501556396484,15.05089584,0.032872709,0.028508084,0.9998989849753565,0.9998989849753565
data/data009-032.json,angles_from_center,88,false,10,312966,311600,6773816,451785,294.3490676879883,37.703411642,0.0440765,0.041666625,0.9999887361882467,0.9999887361882467
data/data009-033.json,angles_from_center,87,true,8,233845,233845,5961326,233845,264.15645599365234,25.81483047,0.037588083,0.0317825,0.9989976895772978,0.9989976895772978
data/data009-034.json,angles_from_center,83,true,9,97810,97810,4224948,97810,207.45995330810547,11.641052589,0.014340292,0.010764666,0.999888713852351,0.999888713852351
data/data009-035.json,angles_from_center,80,true,10,102731,102731,2389436,102731,146.72156524658203,6.387919961,0.016178,0.011080334,0.9998977191518059,0.9998977191518059
data/data009-036.json,angles_from_center,77,true,9,33169,33169,1094562,35728,70.41234588623047,2.503635959,0.003614334,0.003380791,0.9998887574857777,0.9998887574857777
data/data009-037.json,angles_from_center,84,true,8,99179,99179,1689366,99179,122.3013687133789,5.163533085,0.011810083,0.012907792,0.9999988896534104,0.9999988896534104
data/data009-038.json,angles_from_center,83,true,8,280618,280618,4178958,280618,206.4320297241211,22.616327428,0.04361625,0.041553708,0.9999979786907536,0.9999979786907536
data/data009-039.json,angles_from_center,85,true,9,140063,140063,4936260,140063,230.2962875366211,8.707837086,0.016635209,0.017708041,0.9999889743065491,0.9999889743065491
data/data009-040.json,angles_from_center,82,true,10,188591,188591,2792104,188591,160.8464126586914,16.268324966,0.029004666,0.024653667,0.9999888689849546,0.9999888689849546
data/data009-041.json,angles_from_center,88,true,8,246269,246269,4500888,246269,216.23334503173828,24.84404426,0.037234417,0.037851541,0.999999868855456,0.999999868855456
data/data009-042.json,angles_from_center,81,true,9,190799,190799,4426282,190799,214.59050750732422,10.87625913,0.028925334,0.024544625,0.9999704077744533,0.9999704077744533
data/data009-043.json,angles_from_center,82,true,10,230670,230670,4127858,230670,205.01160430908203,18.087168633,0.035827417,0.030621875,0.9999997497209883,0.9999997497209883
data/data009-044.json,angles_from_center,86,true,8,196605,196605,5092626,196605,236.55927276611328,15.140541715,0.029872208,0.025210125,0.9999978946586897,0.9999978946586897
data/data009-045.json,angles_from_center,85,true,9,88358,88358,1835512,88358,127.24825286865234,5.798697211,0.013979791,0.010026833,0.9999997528642124,0.9999997528642124
data/data009-046.json,angles_from_center,87,true,9,372192,372192,4595934,372192,221.35152435302734,28.701765513,0.060684459,0.058413042,0.9999989877353187,0.9999989877353187
data/data009-047.json,angles_from_center,85,true,8,93241,93241,2574418,93241,153.00743865966797,9.023508838,0.010997584,0.01252175,0.9999888734898323,0.9999888734898323
data/data009-048.json,angles_from_center,87,true,8,162454,162454,2913722,162454,163.1068344116211,9.500163171,0.025636666,0.020277167,0.999998987966447,0.999998987966447
data/data009-049.json,angles_from_center,86,true,8,126454,126454,4345544,126454,211.77689361572266,11.324440088,0.014146208,0.016641417,0.9999988668234326,0.9999988668234326
data/data009-050.json,angles_from_center,78,true,10,112805,112805,1778280,112805,126.20450592041016,6.097329086,0.01695475,0.012670125,0.9998888662428798,0.9998888662428798
